city,date,rate,state
Pondicherry,2018-04-05,67.01,Pondicherry
Pondicherry,2018-04-09,67.09,Pondicherry
Pondicherry,2018-04-10,67.12,Pondicherry
Pondicherry,2018-04-12,67.09,Pondicherry
Pondicherry,2018-04-13,67.12,Pondicherry
Pondicherry,2018-04-16,67.35,Pondicherry
Pondicherry,2018-04-19,67.44,Pondicherry
Pondicherry,2018-04-20,67.48,Pondicherry
Pondicherry,2018-04-23,67.93,Pondicherry
Pondicherry,2018-04-24,68.11,Pondicherry
Pondicherry,2018-05-14,68.39,Pondicherry
Pondicherry,2018-05-15,68.62,Pondicherry
Pondicherry,2018-05-16,68.83,Pondicherry
Pondicherry,2018-05-17,69.06,Pondicherry
Pondicherry,2018-05-18,68.39,Pondicherry
Pondicherry,2018-05-21,70.11,Pondicherry
Pondicherry,2018-05-22,70.38,Pondicherry
Pondicherry,2018-05-23,70.64,Pondicherry
Pondicherry,2018-05-24,70.84,Pondicherry
Pondicherry,2018-05-25,71.06,Pondicherry
Pondicherry,2018-05-26,71.21,Pondicherry
Pondicherry,2018-05-27,71.38,Pondicherry
Pondicherry,2018-05-28,71.49,Pondicherry
Pondicherry,2018-05-29,71.63,Pondicherry
Pondicherry,2018-05-31,71.57,Pondicherry
Pondicherry,2018-06-01,71.52,Pondicherry
Pondicherry,2018-06-02,71.43,Pondicherry
Pondicherry,2018-06-04,71.29,Pondicherry
Pondicherry,2018-06-05,71.19,Pondicherry
Pondicherry,2018-06-06,71.11,Pondicherry
Pondicherry,2018-06-07,71.04,Pondicherry
Pondicherry,2018-06-08,70.89,Pondicherry
Pondicherry,2018-06-09,70.58,Pondicherry
Pondicherry,2018-06-10,70.4,Pondicherry
Pondicherry,2018-06-11,70.24,Pondicherry
Pondicherry,2018-06-12,70.14,Pondicherry
Pondicherry,2018-06-17,70.07,Pondicherry
Pondicherry,2018-06-21,69.97,Pondicherry
Pondicherry,2018-06-23,69.89,Pondicherry
Pondicherry,2018-06-24,69.82,Pondicherry
Pondicherry,2018-06-25,69.76,Pondicherry
Pondicherry,2018-06-26,69.66,Pondicherry
Pondicherry,2018-07-05,69.78,Pondicherry
Pondicherry,2018-07-06,69.95,Pondicherry
Pondicherry,2018-07-09,70.37,Pondicherry
Pondicherry,2018-07-10,70.53,Pondicherry
Pondicherry,2018-07-12,70.6,Pondicherry
Pondicherry,2018-07-13,70.73,Pondicherry
Pondicherry,2018-07-16,70.77,Pondicherry
Pondicherry,2018-07-19,70.69,Pondicherry
Pondicherry,2018-07-20,70.57,Pondicherry
Pondicherry,2018-07-23,70.22,Pondicherry
Pondicherry,2018-07-24,70.12,Pondicherry
Pondicherry,2018-07-30,70.08,Pondicherry
Pondicherry,2018-07-31,70.15,Pondicherry
Pondicherry,2018-08-02,70.32,Pondicherry
Pondicherry,2018-08-03,70.41,Pondicherry
Pondicherry,2018-08-06,70.84,Pondicherry
Pondicherry,2018-08-07,70.9,Pondicherry
Pondicherry,2018-08-16,71.19,Pondicherry
Pondicherry,2018-08-17,71.27,Pondicherry
Pondicherry,2018-08-20,71.47,Pondicherry
Pondicherry,2018-08-21,71.53,Pondicherry
Pondicherry,2018-08-24,71.61,Pondicherry
Pondicherry,2018-08-25,67.73,Pondicherry
Pondicherry,2018-08-26,67.83,Pondicherry
Pondicherry,2018-08-27,71.9,Pondicherry
Pondicherry,2018-08-28,72.05,Pondicherry
Pondicherry,2018-08-29,72.19,Pondicherry
Pondicherry,2018-08-30,72.38,Pondicherry
Pondicherry,2018-08-31,72.66,Pondicherry
Pondicherry,2018-09-03,73.66,Pondicherry
Pondicherry,2018-09-04,73.85,Pondicherry
Pondicherry,2018-09-06,74.07,Pondicherry
Pondicherry,2018-09-07,74.6,Pondicherry
Pondicherry,2018-09-10,75.38,Pondicherry
Pondicherry,2018-09-11,75.52,Pondicherry
Pondicherry,2018-09-13,75.63,Pondicherry
Pondicherry,2018-09-14,75.86,Pondicherry
Pondicherry,2018-09-15,76.11,Pondicherry
Pondicherry,2018-09-16,76.29,Pondicherry
Pondicherry,2018-09-17,76.35,Pondicherry
Pondicherry,2018-09-18,76.44,Pondicherry
Pondicherry,2018-09-23,76.55,Pondicherry
Pondicherry,2018-09-24,76.6,Pondicherry
Pondicherry,2018-09-25,76.7,Pondicherry
Pondicherry,2018-09-27,76.82,Pondicherry
Pondicherry,2018-09-28,77.01,Pondicherry
Pondicherry,2018-09-30,77.38,Pondicherry
Pondicherry,2018-10-01,77.68,Pondicherry
Pondicherry,2018-10-02,77.83,Pondicherry
Pondicherry,2018-10-04,78.02,Pondicherry
Pondicherry,2018-10-05,75.47,Pondicherry
Pondicherry,2018-10-06,75.76,Pondicherry
Pondicherry,2018-10-07,76.06,Pondicherry
Pondicherry,2018-10-08,76.36,Pondicherry
Pondicherry,2018-10-09,76.65,Pondicherry
Pondicherry,2018-10-10,76.9,Pondicherry
Pondicherry,2018-10-11,77.17,Pondicherry
Pondicherry,2018-10-12,77.46,Pondicherry
Pondicherry,2018-10-13,77.76,Pondicherry
Pondicherry,2018-10-14,77.95,Pondicherry
Pondicherry,2018-10-15,78.03,Pondicherry
Pondicherry,2018-10-16,78.27,Pondicherry
Pondicherry,2018-10-18,78.16,Pondicherry
Pondicherry,2018-10-19,78.05,Pondicherry
Pondicherry,2018-10-20,77.93,Pondicherry
Pondicherry,2018-10-22,77.48,Pondicherry
Pondicherry,2018-10-23,77.41,Pondicherry
Pondicherry,2018-10-25,77.36,Pondicherry
Pondicherry,2018-10-26,77.29,Pondicherry
Pondicherry,2018-10-29,76.39,Pondicherry
Pondicherry,2018-10-30,76.32,Pondicherry
Pondicherry,2018-11-02,76.28,Pondicherry
Pondicherry,2018-11-05,75.81,Pondicherry
Pondicherry,2018-11-06,75.72,Pondicherry
Pondicherry,2018-11-12,74.94,Pondicherry
Pondicherry,2018-11-13,74.82,Pondicherry
Pondicherry,2018-11-15,74.72,Pondicherry
Pondicherry,2018-11-16,74.55,Pondicherry
Pondicherry,2018-11-19,74.0,Pondicherry
Pondicherry,2018-11-20,73.88,Pondicherry
Pondicherry,2018-11-22,73.57,Pondicherry
Pondicherry,2018-11-23,73.15,Pondicherry
Pondicherry,2018-11-26,71.85,Pondicherry
Pondicherry,2018-11-27,71.44,Pondicherry
Pondicherry,2018-11-28,71.03,Pondicherry
Pondicherry,2018-11-29,70.66,Pondicherry
Pondicherry,2018-11-30,70.25,Pondicherry
Pondicherry,2018-12-01,69.85,Pondicherry
Pondicherry,2018-12-02,69.51,Pondicherry
Pondicherry,2018-12-03,69.12,Pondicherry
Pondicherry,2018-12-04,68.85,Pondicherry
Pondicherry,2018-12-06,68.41,Pondicherry
Pondicherry,2018-12-07,67.99,Pondicherry
Pondicherry,2018-12-10,67.24,Pondicherry
Pondicherry,2018-12-11,67.03,Pondicherry
Pondicherry,2018-12-14,66.94,Pondicherry
Pondicherry,2018-12-17,66.84,Pondicherry
Pondicherry,2018-12-18,66.91,Pondicherry
Pondicherry,2018-12-21,66.75,Pondicherry
Pondicherry,2018-12-24,66.18,Pondicherry
Pondicherry,2018-12-27,66.11,Pondicherry
Pondicherry,2018-12-28,65.97,Pondicherry
Pondicherry,2018-12-31,65.19,Pondicherry
Pondicherry,2019-01-02,65.07,Pondicherry
Pondicherry,2019-01-04,64.84,Pondicherry
Pondicherry,2019-01-07,64.64,Pondicherry
Pondicherry,2019-01-10,64.94,Pondicherry
Pondicherry,2019-01-11,65.22,Pondicherry
Pondicherry,2019-01-14,66.62,Pondicherry
Pondicherry,2019-01-16,67.04,Pondicherry
Pondicherry,2019-01-17,67.24,Pondicherry
Pondicherry,2019-01-18,67.43,Pondicherry
Pondicherry,2019-01-21,68.19,Pondicherry
Pondicherry,2019-01-22,68.38,Pondicherry
Pondicherry,2019-01-25,68.49,Pondicherry
Pondicherry,2019-01-29,68.37,Pondicherry
Pondicherry,2019-01-31,68.29,Pondicherry
Pondicherry,2019-02-01,68.13,Pondicherry
Pondicherry,2019-02-05,67.93,Pondicherry
Pondicherry,2019-02-07,67.98,Pondicherry
Pondicherry,2019-02-11,68.04,Pondicherry
Pondicherry,2019-02-14,68.09,Pondicherry
Pondicherry,2019-02-15,68.15,Pondicherry
Pondicherry,2019-02-18,68.54,Pondicherry
Pondicherry,2019-02-19,68.6,Pondicherry
Pondicherry,2019-02-22,68.92,Pondicherry
Pondicherry,2019-02-25,69.25,Pondicherry
Pondicherry,2019-02-26,69.37,Pondicherry
Pondicherry,2019-02-28,69.45,Pondicherry
Pondicherry,2019-03-01,69.6,Pondicherry
Pondicherry,2019-03-04,70.03,Pondicherry
Pondicherry,2019-03-05,70.13,Pondicherry
Pondicherry,2019-03-08,70.03,Pondicherry
Pondicherry,2019-03-11,69.93,Pondicherry
Pondicherry,2019-03-12,69.85,Pondicherry
Pondicherry,2019-03-14,69.8,Pondicherry
Pondicherry,2019-03-15,69.7,Pondicherry
Pondicherry,2019-03-18,69.38,Pondicherry
Pondicherry,2019-03-19,69.27,Pondicherry
Pondicherry,2019-03-21,69.19,Pondicherry
Pondicherry,2019-03-22,69.12,Pondicherry
Pondicherry,2019-03-23,69.07,Pondicherry
Pondicherry,2019-03-25,68.95,Pondicherry
Pondicherry,2019-03-28,68.85,Pondicherry
Pondicherry,2019-03-29,68.76,Pondicherry
Pondicherry,2019-04-01,68.57,Pondicherry
Pondicherry,2019-04-04,68.62,Pondicherry
Pondicherry,2019-04-08,68.59,Pondicherry
Pondicherry,2019-04-12,68.67,Pondicherry
Pondicherry,2019-04-15,68.74,Pondicherry
Pondicherry,2019-04-16,68.79,Pondicherry
Pondicherry,2019-04-20,68.88,Pondicherry
Pondicherry,2019-04-22,68.95,Pondicherry
Pondicherry,2019-04-25,69.03,Pondicherry
Pondicherry,2019-04-26,69.1,Pondicherry
Pondicherry,2019-04-29,69.15,Pondicherry
Pondicherry,2019-04-30,69.2,Pondicherry
Pondicherry,2019-05-02,69.09,Pondicherry
Pondicherry,2019-05-04,69.1,Pondicherry
Pondicherry,2019-05-05,69.05,Pondicherry
Pondicherry,2019-05-09,68.94,Pondicherry
Pondicherry,2019-05-10,68.85,Pondicherry
Pondicherry,2019-05-11,68.66,Pondicherry
Pondicherry,2019-05-12,68.48,Pondicherry
Pondicherry,2019-05-13,68.35,Pondicherry
Pondicherry,2019-05-14,68.23,Pondicherry
Pondicherry,2019-05-16,68.29,Pondicherry
Pondicherry,2019-05-17,68.34,Pondicherry
Pondicherry,2019-05-20,68.49,Pondicherry
Pondicherry,2019-05-21,68.59,Pondicherry
Pondicherry,2019-05-23,68.68,Pondicherry
Pondicherry,2019-05-24,68.84,Pondicherry
Pondicherry,2019-05-25,68.97,Pondicherry
Pondicherry,2019-05-26,69.04,Pondicherry
Pondicherry,2019-05-28,69.09,Pondicherry
Pondicherry,2019-05-30,69.03,Pondicherry
Pondicherry,2019-05-31,68.9,Pondicherry
Pondicherry,2019-06-01,68.82,Pondicherry
Pondicherry,2019-06-02,68.62,Pondicherry
Pondicherry,2019-06-03,68.21,Pondicherry
Pondicherry,2019-06-04,68.0,Pondicherry
Pondicherry,2019-06-06,67.66,Pondicherry
Pondicherry,2019-06-07,67.33,Pondicherry
Pondicherry,2019-06-10,66.81,Pondicherry
Pondicherry,2019-06-13,66.74,Pondicherry
Pondicherry,2019-06-14,66.58,Pondicherry
Pondicherry,2019-06-15,66.34,Pondicherry
Pondicherry,2019-06-16,66.24,Pondicherry
Pondicherry,2019-06-20,66.18,Pondicherry
Pondicherry,2019-06-24,66.3,Pondicherry
Pondicherry,2019-06-27,66.36,Pondicherry
Pondicherry,2019-06-28,66.42,Pondicherry
Pondicherry,2019-06-29,66.52,Pondicherry
Pondicherry,2019-06-30,66.6,Pondicherry
Pondicherry,2019-07-01,66.71,Pondicherry
Pondicherry,2019-07-02,66.77,Pondicherry
Pondicherry,2019-07-06,69.18,Pondicherry
Pondicherry,2019-07-08,69.08,Pondicherry
Pondicherry,2019-07-09,68.98,Pondicherry
Pondicherry,2019-07-11,68.82,Pondicherry
Pondicherry,2019-07-12,68.72,Pondicherry
Pondicherry,2019-07-25,68.66,Pondicherry
Pondicherry,2019-07-29,68.55,Pondicherry
Pondicherry,2019-07-30,68.48,Pondicherry
Pondicherry,2019-08-08,68.37,Pondicherry
Pondicherry,2019-08-09,68.24,Pondicherry
Pondicherry,2019-08-10,68.12,Pondicherry
Pondicherry,2019-08-11,67.97,Pondicherry
Pondicherry,2019-08-12,67.91,Pondicherry
Pondicherry,2019-08-17,67.86,Pondicherry
Pondicherry,2019-08-18,67.73,Pondicherry
Pondicherry,2019-08-19,67.65,Pondicherry
Pondicherry,2019-08-20,67.58,Pondicherry
Pondicherry,2019-08-24,67.63,Pondicherry
Pondicherry,2019-08-25,67.73,Pondicherry
Pondicherry,2019-08-26,67.83,Pondicherry
Pondicherry,2019-08-27,67.83,Pondicherry
Pondicherry,2019-08-29,67.78,Pondicherry
Pondicherry,2019-08-30,67.72,Pondicherry
Pondicherry,2019-09-05,67.7,Pondicherry
Pondicherry,2019-09-06,67.64,Pondicherry
Pondicherry,2019-09-07,67.59,Pondicherry
Pondicherry,2019-09-10,67.64,Pondicherry
Pondicherry,2019-09-12,67.69,Pondicherry
Pondicherry,2019-09-13,67.78,Pondicherry
Pondicherry,2019-09-14,67.88,Pondicherry
Pondicherry,2019-09-15,67.94,Pondicherry
Pondicherry,2019-09-17,68.09,Pondicherry
Pondicherry,2019-09-18,68.34,Pondicherry
Pondicherry,2019-09-19,68.53,Pondicherry
Pondicherry,2019-09-20,68.82,Pondicherry
Pondicherry,2019-09-21,69.11,Pondicherry
Pondicherry,2019-09-22,69.33,Pondicherry
Pondicherry,2019-09-23,69.52,Pondicherry
Pondicherry,2019-09-24,69.67,Pondicherry
Pondicherry,2019-09-26,69.74,Pondicherry
Pondicherry,2019-09-27,69.84,Pondicherry
Pondicherry,2019-09-30,69.93,Pondicherry
Pondicherry,2019-10-01,70.12,Pondicherry
Pondicherry,2019-10-03,70.06,Pondicherry
Pondicherry,2019-10-04,69.98,Pondicherry
Pondicherry,2019-10-05,69.77,Pondicherry
Pondicherry,2019-10-07,69.53,Pondicherry
Pondicherry,2019-10-08,69.42,Pondicherry
Pondicherry,2019-10-10,69.36,Pondicherry
Pondicherry,2019-10-11,69.21,Pondicherry
Pondicherry,2019-10-12,69.07,Pondicherry
Pondicherry,2019-10-15,69.02,Pondicherry
Pondicherry,2019-10-18,68.92,Pondicherry
Pondicherry,2019-10-19,68.84,Pondicherry
Pondicherry,2019-10-20,68.77,Pondicherry
Pondicherry,2019-10-22,68.71,Pondicherry
Pondicherry,2019-10-24,68.66,Pondicherry
Pondicherry,2019-10-25,68.6,Pondicherry
Pondicherry,2019-10-26,68.54,Pondicherry
Pondicherry,2019-10-29,68.44,Pondicherry
Pondicherry,2019-11-01,68.33,Pondicherry
Pondicherry,2019-11-04,68.28,Pondicherry
Pondicherry,2019-11-08,68.37,Pondicherry
Pondicherry,2019-11-09,68.45,Pondicherry
Pondicherry,2019-11-11,68.38,Pondicherry
Pondicherry,2019-11-13,68.32,Pondicherry
Pondicherry,2019-11-19,68.37,Pondicherry
Pondicherry,2019-11-24,68.26,Pondicherry
Pondicherry,2019-11-29,68.31,Pondicherry
Pondicherry,2019-12-07,68.4,Pondicherry
Pondicherry,2019-12-08,68.5,Pondicherry
Pondicherry,2019-12-09,68.6,Pondicherry
Pondicherry,2019-12-10,68.61,Pondicherry
Pondicherry,2019-12-19,68.77,Pondicherry
Pondicherry,2019-12-20,68.92,Pondicherry
Pondicherry,2019-12-21,69.13,Pondicherry
Pondicherry,2019-12-22,69.33,Pondicherry
Pondicherry,2019-12-23,69.54,Pondicherry
Pondicherry,2019-12-24,69.59,Pondicherry
Pondicherry,2019-12-26,69.69,Pondicherry
Pondicherry,2019-12-27,69.84,Pondicherry
Pondicherry,2019-12-28,70.02,Pondicherry
Pondicherry,2019-12-29,70.21,Pondicherry
Pondicherry,2019-12-30,70.39,Pondicherry
Pondicherry,2019-12-31,70.58,Pondicherry
Pondicherry,2020-01-02,70.74,Pondicherry
Pondicherry,2020-01-03,70.89,Pondicherry
Pondicherry,2020-01-04,71.04,Pondicherry
Pondicherry,2020-01-05,71.16,Pondicherry
Pondicherry,2020-01-06,71.33,Pondicherry
Pondicherry,2020-01-07,71.43,Pondicherry
Pondicherry,2020-01-09,71.6,Pondicherry
Pondicherry,2020-01-10,71.71,Pondicherry
Pondicherry,2020-01-11,71.83,Pondicherry
Pondicherry,2020-01-12,71.78,Pondicherry
Pondicherry,2020-01-13,71.72,Pondicherry
Pondicherry,2020-01-16,71.58,Pondicherry
Pondicherry,2020-01-17,71.43,Pondicherry
Pondicherry,2020-01-18,71.26,Pondicherry
Pondicherry,2020-01-19,71.1,Pondicherry
Pondicherry,2020-01-20,70.9,Pondicherry
Pondicherry,2020-01-21,70.68,Pondicherry
Pondicherry,2020-01-22,70.68,Pondicherry
Pondicherry,2020-01-23,70.48,Pondicherry
Pondicherry,2020-01-24,70.22,Pondicherry
Pondicherry,2020-01-25,69.92,Pondicherry
Pondicherry,2020-01-26,69.62,Pondicherry
Pondicherry,2020-01-27,69.32,Pondicherry
Pondicherry,2020-01-28,69.18,Pondicherry
Pondicherry,2020-01-29,69.18,Pondicherry
Pondicherry,2020-01-30,68.96,Pondicherry
Pondicherry,2020-01-31,68.88,Pondicherry
Pondicherry,2020-02-01,68.76,Pondicherry
Pondicherry,2020-02-02,68.68,Pondicherry
Pondicherry,2020-02-03,68.6,Pondicherry
Pondicherry,2020-02-04,68.58,Pondicherry
Pondicherry,2020-02-05,68.58,Pondicherry
Pondicherry,2020-02-06,68.43,Pondicherry
Pondicherry,2020-02-07,68.18,Pondicherry
Pondicherry,2020-02-08,67.92,Pondicherry
Pondicherry,2020-02-09,67.72,Pondicherry
Pondicherry,2020-02-10,67.45,Pondicherry
Pondicherry,2020-02-11,67.24,Pondicherry
Pondicherry,2020-02-12,67.24,Pondicherry
Pondicherry,2020-02-13,67.19,Pondicherry
Pondicherry,2020-02-14,67.14,Pondicherry
Pondicherry,2020-02-15,67.14,Pondicherry
Pondicherry,2020-02-17,67.07,Pondicherry
Pondicherry,2020-02-18,67.02,Pondicherry
Pondicherry,2020-02-19,67.02,Pondicherry
Pondicherry,2020-02-20,67.02,Pondicherry
Pondicherry,2020-02-21,67.02,Pondicherry
Pondicherry,2020-02-24,67.07,Pondicherry
Pondicherry,2020-02-25,67.07,Pondicherry
Pondicherry,2020-02-26,67.07,Pondicherry
Pondicherry,2020-02-27,67.02,Pondicherry
Pondicherry,2020-02-28,66.97,Pondicherry
Pondicherry,2020-02-29,66.87,Pondicherry
Pondicherry,2020-03-01,66.64,Pondicherry
Pondicherry,2020-03-02,66.44,Pondicherry
Pondicherry,2020-03-03,66.37,Pondicherry
Pondicherry,2020-03-04,66.37,Pondicherry
Pondicherry,2020-03-05,66.28,Pondicherry
Pondicherry,2020-03-06,66.14,Pondicherry
Pondicherry,2020-03-07,66.02,Pondicherry
Pondicherry,2020-03-08,65.84,Pondicherry
Pondicherry,2020-03-09,65.58,Pondicherry
Pondicherry,2020-03-10,65.33,Pondicherry
Pondicherry,2020-03-11,65.33,Pondicherry
Pondicherry,2020-03-12,65.2,Pondicherry
Pondicherry,2020-03-13,65.05,Pondicherry
Pondicherry,2020-03-14,64.87,Pondicherry
Pondicherry,2020-03-15,64.74,Pondicherry
Pondicherry,2020-03-16,64.59,Pondicherry
Pondicherry,2020-03-17,64.59,Pondicherry
Pondicherry,2020-03-18,64.59,Pondicherry
Pondicherry,2020-03-19,64.59,Pondicherry
Pondicherry,2020-03-20,64.59,Pondicherry
Pondicherry,2020-03-21,64.59,Pondicherry
Pondicherry,2020-03-22,64.59,Pondicherry
Pondicherry,2020-03-23,64.59,Pondicherry
Pondicherry,2020-03-24,64.59,Pondicherry
Pondicherry,2020-03-25,64.59,Pondicherry
Pondicherry,2020-03-26,64.59,Pondicherry
Pondicherry,2020-03-27,64.59,Pondicherry
Pondicherry,2020-03-28,64.59,Pondicherry
Pondicherry,2020-03-29,64.59,Pondicherry
Pondicherry,2020-03-30,64.59,Pondicherry
Pondicherry,2020-03-31,64.59,Pondicherry
Pondicherry,2020-04-01,64.59,Pondicherry
Pondicherry,2020-04-02,64.59,Pondicherry
Pondicherry,2020-04-03,64.59,Pondicherry
Pondicherry,2020-04-04,64.59,Pondicherry
Pondicherry,2020-04-05,64.59,Pondicherry
Pondicherry,2020-04-06,64.59,Pondicherry
Pondicherry,2020-04-07,64.59,Pondicherry
Pondicherry,2020-04-08,64.59,Pondicherry
Pondicherry,2020-04-09,64.59,Pondicherry
Pondicherry,2020-04-10,64.59,Pondicherry
Pondicherry,2020-04-11,64.59,Pondicherry
Pondicherry,2020-04-12,64.59,Pondicherry
Pondicherry,2020-04-13,64.59,Pondicherry
Pondicherry,2020-04-14,64.59,Pondicherry
Pondicherry,2020-04-15,64.59,Pondicherry
Pondicherry,2020-04-16,64.59,Pondicherry
Pondicherry,2020-04-17,64.59,Pondicherry
Pondicherry,2020-04-18,64.59,Pondicherry
Pondicherry,2020-04-20,64.59,Pondicherry
Pondicherry,2020-04-21,64.59,Pondicherry
Pondicherry,2020-04-22,64.59,Pondicherry
Pondicherry,2020-04-23,64.59,Pondicherry
Pondicherry,2020-04-24,64.59,Pondicherry
Pondicherry,2020-04-25,64.59,Pondicherry
Pondicherry,2020-04-26,64.59,Pondicherry
Pondicherry,2020-04-27,64.59,Pondicherry
Pondicherry,2020-04-28,64.59,Pondicherry
Pondicherry,2020-04-29,64.59,Pondicherry
Pondicherry,2020-04-30,64.59,Pondicherry
Pondicherry,2020-05-01,64.59,Pondicherry
Pondicherry,2020-05-02,64.59,Pondicherry
Pondicherry,2020-05-03,64.59,Pondicherry
Pondicherry,2020-05-04,64.59,Pondicherry
Pondicherry,2020-05-05,65.14,Pondicherry
Pondicherry,2020-05-06,65.14,Pondicherry
Pondicherry,2020-05-07,65.14,Pondicherry
Pondicherry,2020-05-08,65.14,Pondicherry
Pondicherry,2020-05-09,65.14,Pondicherry
Pondicherry,2020-05-10,65.14,Pondicherry
Pondicherry,2020-05-11,65.14,Pondicherry
Pondicherry,2020-05-12,65.14,Pondicherry
Pondicherry,2020-05-13,65.14,Pondicherry
Pondicherry,2020-05-14,65.14,Pondicherry
Pondicherry,2020-05-15,65.14,Pondicherry
Pondicherry,2020-05-16,65.14,Pondicherry
Pondicherry,2020-05-17,65.14,Pondicherry
Pondicherry,2020-05-18,65.14,Pondicherry
Pondicherry,2020-05-19,65.14,Pondicherry
Pondicherry,2020-05-20,65.14,Pondicherry
Pondicherry,2020-05-21,65.14,Pondicherry
Pondicherry,2020-05-22,65.14,Pondicherry
Pondicherry,2020-05-22,65.14,Pondicherry
Pondicherry,2020-05-23,65.14,Pondicherry
Pondicherry,2020-05-23,65.14,Pondicherry
Pondicherry,2020-05-24,65.14,Pondicherry
Pondicherry,2020-05-24,65.14,Pondicherry
Pondicherry,2020-05-25,65.14,Pondicherry
Pondicherry,2020-05-25,65.14,Pondicherry
Pondicherry,2020-05-26,65.14,Pondicherry
Pondicherry,2020-05-26,65.14,Pondicherry
Pondicherry,2020-05-27,65.14,Pondicherry
Pondicherry,2020-05-27,65.14,Pondicherry
Pondicherry,2020-05-28,65.14,Pondicherry
Pondicherry,2020-05-28,65.14,Pondicherry
Pondicherry,2020-05-29,65.14,Pondicherry
Pondicherry,2020-05-29,65.14,Pondicherry
Pondicherry,2020-05-30,65.14,Pondicherry
Pondicherry,2020-05-30,65.14,Pondicherry
Pondicherry,2020-05-31,65.14,Pondicherry
Pondicherry,2020-05-31,65.14,Pondicherry
Pondicherry,2020-06-01,67.15,Pondicherry
Pondicherry,2020-06-02,67.15,Pondicherry
Pondicherry,2020-06-03,67.15,Pondicherry
Pondicherry,2020-06-04,67.15,Pondicherry
Pondicherry,2020-06-05,67.15,Pondicherry
Pondicherry,2020-06-06,67.15,Pondicherry
Pondicherry,2020-06-07,67.55,Pondicherry
Pondicherry,2020-06-08,68.15,Pondicherry
Pondicherry,2020-06-09,68.73,Pondicherry
Pondicherry,2020-06-10,69.33,Pondicherry
Pondicherry,2020-06-11,69.93,Pondicherry
Pondicherry,2020-06-12,70.53,Pondicherry
Pondicherry,2020-06-13,71.13,Pondicherry
Pondicherry,2020-06-14,71.73,Pondicherry
Pondicherry,2020-06-15,72.14,Pondicherry
Pondicherry,2020-06-16,72.68,Pondicherry
Pondicherry,2020-06-17,73.25,Pondicherry
Pondicherry,2020-06-18,73.86,Pondicherry
Pondicherry,2020-06-19,74.47,Pondicherry
Pondicherry,2020-06-20,75.05,Pondicherry
Pondicherry,2020-06-21,75.62,Pondicherry
Pondicherry,2020-06-22,76.17,Pondicherry
Pondicherry,2020-06-23,76.7,Pondicherry
Pondicherry,2020-06-24,77.16,Pondicherry
Pondicherry,2020-06-25,77.29,Pondicherry
Pondicherry,2020-06-26,77.45,Pondicherry
Pondicherry,2020-06-27,77.65,Pondicherry
Pondicherry,2020-06-28,77.65,Pondicherry
Pondicherry,2020-06-29,77.77,Pondicherry
Pondicherry,2020-06-30,77.77,Pondicherry
Pondicherry,2020-07-01,77.77,Pondicherry
Pondicherry,2020-07-02,77.77,Pondicherry
Pondicherry,2020-07-03,77.77,Pondicherry
Pondicherry,2020-07-04,77.77,Pondicherry
Pondicherry,2020-07-05,77.77,Pondicherry
Pondicherry,2020-07-06,77.77,Pondicherry
Pondicherry,2020-07-07,78.04,Pondicherry
Pondicherry,2020-07-08,78.04,Pondicherry
Pondicherry,2020-07-09,78.04,Pondicherry
Pondicherry,2020-07-10,78.04,Pondicherry
Pondicherry,2020-07-11,78.04,Pondicherry
Pondicherry,2020-07-12,78.18,Pondicherry
Pondicherry,2020-07-13,78.29,Pondicherry
Pondicherry,2020-07-15,78.42,Pondicherry
Pondicherry,2020-07-16,78.42,Pondicherry
Pondicherry,2020-07-17,78.58,Pondicherry
Pondicherry,2020-07-18,78.73,Pondicherry
Pondicherry,2020-07-19,78.73,Pondicherry
Pondicherry,2020-07-20,78.84,Pondicherry
Pondicherry,2020-07-21,78.84,Pondicherry
Pondicherry,2020-07-22,78.84,Pondicherry
Pondicherry,2020-07-23,78.84,Pondicherry
Pondicherry,2020-07-24,78.84,Pondicherry
Pondicherry,2020-07-25,78.99,Pondicherry
Pondicherry,2020-07-26,79.13,Pondicherry
Pondicherry,2020-07-27,79.13,Pondicherry
Pondicherry,2020-07-28,79.13,Pondicherry
Pondicherry,2020-07-29,79.13,Pondicherry
Pondicherry,2020-07-30,79.13,Pondicherry
Pondicherry,2020-07-31,79.13,Pondicherry
Pondicherry,2020-08-01,79.13,Pondicherry
Pondicherry,2020-08-02,79.13,Pondicherry
Pondicherry,2020-08-03,79.13,Pondicherry
Pondicherry,2020-08-04,79.13,Pondicherry
Pondicherry,2020-08-05,79.13,Pondicherry
Pondicherry,2020-08-06,79.13,Pondicherry
Pondicherry,2020-08-07,79.13,Pondicherry
Pondicherry,2020-08-08,79.13,Pondicherry
Pondicherry,2020-08-09,79.13,Pondicherry
Pondicherry,2020-08-10,79.13,Pondicherry
Pondicherry,2020-08-11,79.13,Pondicherry
Pondicherry,2020-08-12,79.13,Pondicherry
Pondicherry,2020-08-13,79.13,Pondicherry
Pondicherry,2020-08-14,79.13,Pondicherry
Pondicherry,2020-08-15,79.13,Pondicherry
Pondicherry,2020-08-16,79.28,Pondicherry
Pondicherry,2020-08-17,79.28,Pondicherry
Pondicherry,2020-08-18,79.28,Pondicherry
Pondicherry,2020-08-19,79.28,Pondicherry
Pondicherry,2020-08-20,79.28,Pondicherry
Pondicherry,2020-08-21,79.28,Pondicherry
Pondicherry,2020-08-22,79.28,Pondicherry
